Maastricht,2016-08-18,  184,  250,   87
Maastricht,2016-08-19,  191,  247,   98
Maastricht,2016-08-20,  185,  235,  131
Maastricht,2016-08-21,  158,  196,  133
Maastricht,2016-08-22,  179,  237,  120
Maastricht,2016-08-23,  222,  287,  135
Maastricht,2016-08-24,  246,  321,  124
Maastricht,2016-08-25,  256,  333,  145
Maastricht,2016-08-26,  248,  310,  182
Maastricht,2016-08-27,  244,  323,  171
Maastricht,2016-08-28,  217,  271,  140
Maastricht,2016-08-29,  177,  209,  126
Maastricht,2016-08-30,  173,  238,   76
Maastricht,2016-08-31,  189,  257,   82
Maastricht,2016-09-01,  176,  229,  104
Maastricht,2016-09-02,  182,  233,  110
Maastricht,2016-09-03,  189,  245,  121
Maastricht,2016-09-04,  178,  215,  146
Maastricht,2016-09-05,  176,  225,  118
Maastricht,2016-09-06,  191,  260,   89
Maastricht,2016-09-07,  202,  266,   86
Maastricht,2016-09-08,  208,  276,  112
Maastricht,2016-09-09,  171,  234,   76
Maastricht,2016-09-10,  187,  261,   75
Maastricht,2016-09-11,  202,  258,  147
Maastricht,2016-09-12,  229,  295,  114
Maastricht,2016-09-13,  255,  327,  172
Maastricht,2016-09-14,  246,  322,  143
Maastricht,2016-09-15,  211,  285,  133
Maastricht,2016-09-16,  176,  224,  131
Maastricht,2016-09-17,  172,  221,  117
Maastricht,2016-09-18,  158,  180,  102
Maastricht,2016-09-19,  154,  198,  111
Maastricht,2016-09-20,  148,  188,   60
Maastricht,2016-09-21,  162,  211,   73
Maastricht,2016-09-22,  153,  216,   58
Maastricht,2016-09-23,  157,  222,   74
Maastricht,2016-09-24,  172,  246,   83
Maastricht,2016-09-25,  180,  266,  106
Maastricht,2016-09-26,  133,  194,   52
Maastricht,2016-09-27,  147,  225,   41
Maastricht,2016-09-28,  177,  225,  123
Maastricht,2016-09-29,  172,  218,  134
Maastricht,2016-09-30,  146,  183,   76
Maastricht,2016-10-01,  137,  192,   82
Maastricht,2016-10-02,  114,  154,   87
Maastricht,2016-10-03,  129,  178,   87
Maastricht,2016-10-04,  116,  156,   70
Maastricht,2016-10-05,   91,  146,   29
Maastricht,2016-10-06,   80,  117,   10
Maastricht,2016-10-07,  111,  146,   87
Maastricht,2016-10-08,  100,  145,   28
Maastricht,2016-10-09,   78,  135,   -7
Maastricht,2016-10-10,   77,  131,    9
Maastricht,2016-10-11,   69,  126,  -15
Maastricht,2016-10-12,   81,   94,   44
Maastricht,2016-10-13,   83,  129,   19
Maastricht,2016-10-14,   98,  122,   66
Maastricht,2016-10-15,  114,  159,   72
Maastricht,2016-10-16,  149,  208,   73
Maastricht,2016-10-17,  123,  158,   81
Maastricht,2016-10-18,  105,  146,   67
Maastricht,2016-10-19,   85,  113,   63
Maastricht,2016-10-20,   87,  113,   66
Maastricht,2016-10-21,   71,   91,   41
Maastricht,2016-10-22,   73,  110,   -1
Maastricht,2016-10-23,   42,   82,  -26
Maastricht,2016-10-24,   92,  114,   63
Maastricht,2016-10-25,   93,  103,   83
Maastricht,2016-10-26,   82,  125,   45
Maastricht,2016-10-27,  105,  137,   68
Maastricht,2016-10-28,  121,  131,  107
Maastricht,2016-10-29,  113,  158,   27
Maastricht,2016-10-30,   97,  153,   18
Maastricht,2016-10-31,   97,  157,   17
Maastricht,2016-11-01,   98,  149,   44
Maastricht,2016-11-02,   73,  105,   45
Maastricht,2016-11-03,   65,  104,   35
Maastricht,2016-11-04,   71,  103,   44
Maastricht,2016-11-05,   73,  106,   52
Maastricht,2016-11-06,   54,   78,   33
Maastricht,2016-11-07,   43,   55,   27
Maastricht,2016-11-08,   30,   65,   -7
Maastricht,2016-11-09,   36,   57,   15
Maastricht,2016-11-10,   60,   79,   27
Maastricht,2016-11-11,   31,   54,  -13
Maastricht,2016-11-12,   34,   63,  -25
Maastricht,2016-11-13,   41,   58,   31
Maastricht,2016-11-14,   28,   51,  -37
Maastricht,2016-11-15,   75,  102,   45
Maastricht,2016-11-16,  113,  123,   96
Maastricht,2016-11-17,  105,  121,   85
Maastricht,2016-11-18,   72,  119,   34
Maastricht,2016-11-19,   60,   80,   42
Maastricht,2016-11-20,  104,  140,   48
Maastricht,2016-11-21,  131,  144,  108
Maastricht,2016-11-22,  108,  128,   67
Maastricht,2016-11-23,   97,  127,   68
Maastricht,2016-11-24,   80,  107,   41
Maastricht,2016-11-25,   42,   79,  -10
Maastricht,2016-11-26,   46,   69,  -15
Maastricht,2016-11-27,   43,   75,  -19
Maastricht,2016-11-28,    4,   32,  -30
Maastricht,2016-11-29,  -17,   25,  -68
Maastricht,2016-11-30,    0,   41,  -66
Maastricht,2016-12-01,   37,   56,   15
Maastricht,2016-12-02,   59,   86,   -5
Maastricht,2016-12-03,   -1,   44,  -50
Maastricht,2016-12-04,   -6,   31,  -43
Maastricht,2016-12-05,    6,   69,  -64
Maastricht,2016-12-06,   30,   93,  -34
Maastricht,2016-12-07,   68,  102,   12
Maastricht,2016-12-08,   68,   90,   42
Maastricht,2016-12-09,   89,  127,   62
Maastricht,2016-12-10,   79,  101,   39
Maastricht,2016-12-11,   76,  103,   63
Maastricht,2016-12-12,   61,   76,   16
Maastricht,2016-12-13,   67,   81,   39
Maastricht,2016-12-14,   78,  120,    9
Maastricht,2016-12-15,   48,   91,    1
Maastricht,2016-12-16,   48,   83,   -8
Maastricht,2016-12-17,   43,   60,    6
Maastricht,2016-12-18,   59,   67,   50
Maastricht,2016-12-19,   39,   69,  -31
Maastricht,2016-12-20,    1,   39,  -55
Maastricht,2016-12-21,   37,   67,   -5
Maastricht,2016-12-22,   56,   65,   47
Maastricht,2016-12-23,   55,   77,   34
Maastricht,2016-12-24,   72,   79,   59
Maastricht,2016-12-25,   86,   97,   72
Maastricht,2016-12-26,   67,  105,   13
Maastricht,2016-12-27,   30,   74,   -7
Maastricht,2016-12-28,   17,   41,  -63
Maastricht,2016-12-29,  -18,   34,  -81
Maastricht,2016-12-30,   -5,   52,  -78
Maastricht,2016-12-31,  -24,   18,  -59
